"","Year","Datetime","Stage","Stadium","City","Home_Team_Name","Home_Team_Goals","Away_Team_Goals","Away_Team_Name","Win_conditions","Attendance","H_time_Home_Goals","H_time_Away_Goals","Referee","Assistant_1","Assistant_2","RoundID","MatchID","Home_Team_Initials","Away_Team_Initials","Winner","Winner_Goals"
"742",2010,"22 Jun 2010 - 16:00","Group A","Free State Stadium","Mangaung/Bloemfontein","France",1,2,"South Africa",NA,39415,0,2,"RUIZ Oscar (COL)","GONZALEZ Abraham (COL)","CLAVIJO Humberto (COL)",249722,300061449,"FRA","RSA","RSA",2
"743",2010,"22 Jun 2010 - 20:30","Group B","Durban Stadium","Durban","Nigeria",2,2,"Korea Republic",NA,61874,1,1,"Oleg�rio BENQUEREN�A (POR)","CARDINAL Jose (POR)","MIRANDA Bertino (POR)",249722,300111115,"NGA","KOR","Tie",2
"744",2010,"22 Jun 2010 - 20:30","Group B","Peter Mokaba Stadium","Polokwane","Greece",0,2,"Argentina",NA,38891,0,0,"Ravshan IRMATOV (UZB)","ILYASOV Rafael (UZB)","KOCHKAROV Bakhadyr (KGZ)",249722,300061455,"GRE","ARG","ARG",2
"745",2010,"23 Jun 2010 - 16:00","Group C","Port Elizabeth Stadium","Nelson Mandela Bay/Port Elizabeth","Slovenia",0,1,"England",NA,36893,0,1,"Wolfgang STARK (GER)","SALVER Jan-Hendrik (GER)","PICKEL Mike (GER)",249722,300061462,"SVN","ENG","ENG",1
"746",2010,"23 Jun 2010 - 16:00","Group C","Loftus Versfeld Stadium","Tshwane/Pretoria","USA",1,0,"Algeria",NA,35827,0,0,"DE BLEECKERE Frank (BEL)","HERMANS Peter (BEL)","VROMANS Walter (BEL)",249722,300061461,"USA","ALG","USA",1
"747",2010,"23 Jun 2010 - 20:30","Group D","Soccer City Stadium","Johannesburg","Ghana",0,1,"Germany",NA,83391,0,0,"SIMON Carlos (BRA)","HAUSMANN Altemir (BRA)","BRAATZ Roberto (BRA)",249722,300061468,"GHA","GER","GER",1
"748",2010,"23 Jun 2010 - 20:30","Group D","Mbombela Stadium","Nelspruit","Australia",2,1,"Serbia",NA,37836,0,0,"LARRIONDA Jorge (URU)","FANDINO Pablo (URU)","ESPINOSA Mauricio (URU)",249722,300061467,"AUS","SRB","AUS",2
"749",2010,"24 Jun 2010 - 16:00","Group F","Ellis Park Stadium","Johannesburg","Slovakia",3,2,"Italy",NA,53412,1,0,"WEBB Howard (ENG)","Darren CANN (ENG)","MULLARKEY Michael (ENG)",249722,300061480,"SVK","ITA","SVK",3
"750",2010,"24 Jun 2010 - 16:00","Group F","Peter Mokaba Stadium","Polokwane","Paraguay",0,0,"New Zealand",NA,34850,0,0,"NISHIMURA Yuichi (JPN)","SAGARA Toru (JPN)","JEONG Hae Sang (KOR)",249722,300061479,"PAR","NZL","Tie",0
"751",2010,"24 Jun 2010 - 20:30","Group E","Royal Bafokeng Sports Palace","Phokeng","Denmark",1,3,"Japan",NA,27967,0,2,"DAMON Jerome (RSA)","NTAGUNGIRA Celestin (RWA)","MOLEFE Enock (RSA)",249722,300061474,"DEN","JPN","JPN",3
"752",2010,"24 Jun 2010 - 20:30","Group E","Cape Town Stadium","Cape Town","Cameroon",1,2,"Netherlands",NA,63093,0,1,"POZO Pablo (CHI)","BASUALTO Patricio (CHI)","MONDRIA Francisco (CHI)",249722,300061473,"CMR","NED","NED",2
"753",2010,"25 Jun 2010 - 16:00","Group G","Durban Stadium","Durban","Portugal",0,0,"Brazil",NA,62712,0,0,"ARCHUNDIA Benito (MEX)","VERGARA Hector (CAN)","TORRENTERA Marvin (MEX)",249722,300111111,"POR","BRA","Tie",0
"754",2010,"25 Jun 2010 - 16:00","Group G","Mbombela Stadium","Nelspruit","Korea DPR",0,3,"Cote d'Ivore",NA,34763,0,2,"Alberto UNDIANO MALLENCO (ESP)","MARTINEZ Fermin (ESP)","YUSTE Juan (ESP)",249722,300061486,"PRK","CIV","CIV",3
"755",2010,"25 Jun 2010 - 20:30","Group H","Loftus Versfeld Stadium","Tshwane/Pretoria","Chile",1,2,"Spain",NA,41958,0,2,"RODRIGUEZ Marco (MEX)","CAMARGO Jose Luis (MEX)","MORIN Alberto (MEX)",249722,300061491,"CHI","ESP","ESP",2
"756",2010,"25 Jun 2010 - 20:30","Group H","Free State Stadium","Mangaung/Bloemfontein","Switzerland",0,0,"Honduras",NA,28042,0,0,"BALDASSI Hector (ARG)","CASAS Ricardo (ARG)","MAIDANA Hernan (ARG)",249722,300061492,"SUI","HON","Tie",0
"757",2010,"26 Jun 2010 - 16:00","Round of 16","Port Elizabeth Stadium","Nelson Mandela Bay/Port Elizabeth","Uruguay",2,1,"Korea Republic",NA,30597,1,0,"Wolfgang STARK (GER)","SALVER Jan-Hendrik (GER)","PICKEL Mike (GER)",249717,300061504,"URU","KOR","URU",2
"758",2010,"26 Jun 2010 - 20:30","Round of 16","Royal Bafokeng Sports Palace","Phokeng","USA",1,2,"Ghana","Ghana win after extra time",34976,0,0,"KASSAI Viktor (HUN)","EROS Gabor (HUN)","VAMOS Tibor (HUN)",249717,300061503,"USA","GHA","GHA",2
"759",2010,"27 Jun 2010 - 16:00","Round of 16","Free State Stadium","Mangaung/Bloemfontein","Germany",4,1,"England",NA,40510,2,1,"LARRIONDA Jorge (URU)","FANDINO Pablo (URU)","ESPINOSA Mauricio (URU)",249717,300061501,"GER","ENG","GER",4
"760",2010,"27 Jun 2010 - 20:30","Round of 16","Soccer City Stadium","Johannesburg","Argentina",3,1,"Mexico",NA,84377,2,0,"ROSETTI Roberto (ITA)","CALCAGNO Paolo (ITA)","AYROLDI Stefano (ITA)",249717,300061502,"ARG","MEX","ARG",3
"761",2010,"28 Jun 2010 - 16:00","Round of 16","Durban Stadium","Durban","Netherlands",2,1,"Slovakia",NA,61962,1,0,"Alberto UNDIANO MALLENCO (ESP)","MARTINEZ Fermin (ESP)","YUSTE Juan (ESP)",249717,300111113,"NED","SVK","NED",2
"762",2010,"28 Jun 2010 - 20:30","Round of 16","Ellis Park Stadium","Johannesburg","Brazil",3,0,"Chile",NA,54096,2,0,"WEBB Howard (ENG)","Darren CANN (ENG)","MULLARKEY Michael (ENG)",249717,300061500,"BRA","CHI","BRA",3
"763",2010,"29 Jun 2010 - 16:00","Round of 16","Loftus Versfeld Stadium","Tshwane/Pretoria","Paraguay",5,3,"Japan","Paraguay win on penalties (5 - 3)",36742,0,0,"DE BLEECKERE Frank (BEL)","HERMANS Peter (BEL)","VROMANS Walter (BEL)",249717,300061497,"PAR","JPN","PAR",5
"764",2010,"29 Jun 2010 - 20:30","Round of 16","Cape Town Stadium","Cape Town","Spain",1,0,"Portugal",NA,62955,0,0,"BALDASSI Hector (ARG)","CASAS Ricardo (ARG)","MAIDANA Hernan (ARG)",249717,300061498,"ESP","POR","ESP",1
"765",2010,"02 Jul 2010 - 16:00","Quarter-finals","Port Elizabeth Stadium","Nelson Mandela Bay/Port Elizabeth","Netherlands",2,1,"Brazil",NA,40186,0,1,"NISHIMURA Yuichi (JPN)","SAGARA Toru (JPN)","JEONG Hae Sang (KOR)",249718,300061507,"NED","BRA","NED",2
"766",2010,"02 Jul 2010 - 20:30","Quarter-finals","Soccer City Stadium","Johannesburg","Uruguay",4,2,"Ghana","Uruguay win on penalties (4 - 2)",84017,0,0,"Oleg�rio BENQUEREN�A (POR)","CARDINAL Jose (POR)","MIRANDA Bertino (POR)",249718,300061508,"URU","GHA","URU",4
"767",2010,"03 Jul 2010 - 16:00","Quarter-finals","Cape Town Stadium","Cape Town","Argentina",0,4,"Germany",NA,64100,0,1,"Ravshan IRMATOV (UZB)","ILYASOV Rafael (UZB)","KOCHKAROV Bakhadyr (KGZ)",249718,300061505,"ARG","GER","GER",4
"768",2010,"03 Jul 2010 - 20:30","Quarter-finals","Ellis Park Stadium","Johannesburg","Paraguay",0,1,"Spain",NA,55359,0,0,"BATRES Carlos (GUA)","LEAL Leonel (CRC)","PASTRANA Carlos (HON)",249718,300061506,"PAR","ESP","ESP",1
"769",2010,"06 Jul 2010 - 20:30","Semi-finals","Cape Town Stadium","Cape Town","Uruguay",2,3,"Netherlands",NA,62479,1,1,"Ravshan IRMATOV (UZB)","ILYASOV Rafael (UZB)","KOCHKAROV Bakhadyr (KGZ)",249719,300061512,"URU","NED","NED",3
"770",2010,"07 Jul 2010 - 20:30","Semi-finals","Durban Stadium","Durban","Germany",0,1,"Spain",NA,60960,0,0,"KASSAI Viktor (HUN)","EROS Gabor (HUN)","VAMOS Tibor (HUN)",249719,300111114,"GER","ESP","ESP",1
"771",2010,"10 Jul 2010 - 20:30","Match for third place","Port Elizabeth Stadium","Nelson Mandela Bay/Port Elizabeth","Uruguay",2,3,"Germany",NA,36254,1,1,"ARCHUNDIA Benito (MEX)","VERGARA Hector (CAN)","TORRENTERA Marvin (MEX)",249720,300061510,"URU","GER","GER",3
"772",2010,"11 Jul 2010 - 20:30","Final","Soccer City Stadium","Johannesburg","Netherlands",0,1,"Spain","Spain win after extra time",84490,0,0,"WEBB Howard (ENG)","Darren CANN (ENG)","MULLARKEY Michael (ENG)",249721,300061509,"NED","ESP","ESP",1
"773",2014,"12 Jun 2014 - 17:00","Group A","Arena de Sao Paulo","Sao Paulo","Brazil",3,1,"Croatia",NA,62103,1,1,"NISHIMURA Yuichi (JPN)","SAGARA Toru (JPN)","NAGI Toshiyuki (JPN)",255931,300186456,"BRA","CRO","BRA",3
"774",2014,"13 Jun 2014 - 13:00","Group A","Estadio das Dunas","Natal","Mexico",1,0,"Cameroon",NA,39216,0,0,"ROLDAN Wilmar (COL)","CLAVIJO Humberto (COL)","DIAZ Eduardo (COL)",255931,300186492,"MEX","CMR","MEX",1
"775",2014,"13 Jun 2014 - 16:00","Group B","Arena Fonte Nova","Salvador","Spain",1,5,"Netherlands",NA,48173,1,1,"Nicola RIZZOLI (ITA)","Renato FAVERANI (ITA)","Andrea STEFANI (ITA)",255931,300186510,"ESP","NED","NED",5
"776",2014,"13 Jun 2014 - 18:00","Group B","Arena Pantanal","Cuiaba","Chile",3,1,"Australia",NA,40275,2,1,"Noumandiez DOUE (CIV)","YEO Songuifolo (CIV)","BIRUMUSHAHU Jean Claude (BDI)",255931,300186473,"CHI","AUS","CHI",3
"777",2014,"14 Jun 2014 - 13:00","Group C","Estadio Mineirao","Belo Horizonte","Colombia",3,0,"Greece",NA,57174,1,0,"GEIGER Mark (USA)","HURD Sean (USA)","FLECZEER Joe (CAN)",255931,300186471,"COL","GRE","COL",3
"778",2014,"14 Jun 2014 - 16:00","Group D","Estadio Castelao","Fortaleza","Uruguay",1,3,"Costa Rica",NA,58679,1,0,"BRYCH Felix (GER)","BORSCH Mark (GER)","LUPP Stefan (GER)",255931,300186489,"URU","CRC","CRC",3
"779",2014,"14 Jun 2014 - 18:00","Group D","Arena Amazonia","Manaus","England",1,2,"Italy",NA,39800,1,1,"Bj�rn KUIPERS (NED)","Sander VAN ROEKEL (NED)","Erwin ZEINSTRA (NED)",255931,300186513,"ENG","ITA","ITA",2
"780",2014,"14 Jun 2014 - 22:00","Group C","Arena Pernambuco","Recife","Cote d'Ivore",2,1,"Japan",NA,40267,0,1,"OSSES Enrique (CHI)","ASTROZA Carlos (CHI)","ROMAN Sergio (CHI)",255931,300186507,"CIV","JPN","CIV",2
"781",2014,"15 Jun 2014 - 13:00","Group E","Estadio Nacional","Brasilia","Switzerland",2,1,"Ecuador",NA,68351,0,1,"Ravshan IRMATOV (UZB)","RASULOV Abduxamidullo (UZB)","KOCHKAROV Bakhadyr (KGZ)",255931,300186494,"SUI","ECU","SUI",2
"782",2014,"15 Jun 2014 - 16:00","Group E","Estadio Beira-Rio","Porto Alegre","France",3,0,"Honduras",NA,43012,1,0,"RICCI Sandro (BRA)","DE CARVALHO Emerson (BRA)","VAN GASSE Marcelo (BRA)",255931,300186496,"FRA","HON","FRA",3
"783",2014,"15 Jun 2014 - 19:00","Group F","Estadio do Maracana","Rio De Janeiro","Argentina",2,1,"Bosnia and Herzegovina",NA,74738,1,0,"AGUILAR Joel (SLV)","TORRES William (SLV)","ZUMBA Juan (SLV)",255931,300186477,"ARG","BIH","ARG",2
"784",2014,"16 Jun 2014 - 13:00","Group G","Arena Fonte Nova","Salvador","Germany",4,0,"Portugal",NA,51081,3,0,"MAZIC Milorad (SRB)","RISTIC Milovan (SRB)","DJURDJEVIC Dalibor (SRB)",255931,300186475,"GER","POR","GER",4
"785",2014,"16 Jun 2014 - 16:00","Group F","Arena da Baixada","Curitiba","IR Iran",0,0,"Nigeria",NA,39081,0,0,"VERA Carlos (ECU)","LESCANO Christian (ECU)","ROMERO Byron (ECU)",255931,300186505,"IRN","NGA","Tie",0
"786",2014,"16 Jun 2014 - 19:00","Group G","Estadio das Dunas","Natal","Ghana",1,2,"USA",NA,39760,0,1,"ERIKSSON Jonas (SWE)","KLASENIUS Mathias (SWE)","WARNMARK Daniel (SWE)",255931,300186512,"GHA","USA","USA",2
"787",2014,"17 Jun 2014 - 13:00","Group H","Estadio Mineirao","Belo Horizonte","Belgium",2,1,"Algeria",NA,56800,0,1,"RODRIGUEZ Marco (MEX)","TORRENTERA Marvin (MEX)","QUINTERO Marcos (MEX)",255931,300186479,"BEL","ALG","BEL",2
"788",2014,"17 Jun 2014 - 16:00","Group A","Estadio Castelao","Fortaleza","Brazil",0,0,"Mexico",NA,60342,0,0,"C�neyt �AKIR (TUR)","DURAN Bahattin (TUR)","ONGUN Tarik (TUR)",255931,300186509,"BRA","MEX","Tie",0
"789",2014,"17 Jun 2014 - 18:00","Group H","Arena Pantanal","Cuiaba","Russia",1,1,"Korea Republic",NA,37603,0,0,"PITANA Nestor (ARG)","MAIDANA Hernan (ARG)","BELATTI Juan Pablo (ARG)",255931,300186499,"RUS","KOR","Tie",1
"790",2014,"18 Jun 2014 - 13:00","Group B","Estadio Beira-Rio","Porto Alegre","Australia",2,3,"Netherlands",NA,42877,1,1,"HAIMOUDI Djamel (ALG)","ACHIK Redouane (MAR)","ECZEIALI Abdelhak (ALG)",255931,300186478,"AUS","NED","NED",3
"791",2014,"18 Jun 2014 - 16:00","Group B","Estadio do Maracana","Rio De Janeiro","Spain",0,2,"Chile",NA,74101,0,2,"GEIGER Mark (USA)","HURD Sean (USA)","FLECZEER Joe (CAN)",255931,300186498,"ESP","CHI","CHI",2
"792",2014,"18 Jun 2014 - 18:00","Group A","Arena Amazonia","Manaus","Cameroon",0,4,"Croatia",NA,39982,0,1,"PROENCA Pedro (POR)","MIRANDA Bertino (POR)","TRIGO Jose (POR)",255931,300186453,"CMR","CRO","CRO",4
"793",2014,"19 Jun 2014 - 13:00","Group C","Estadio Nacional","Brasilia","Colombia",2,1,"Cote d'Ivore",NA,68748,0,0,"WEBB Howard (ENG)","MULLARKEY Michael (ENG)","Darren CANN (ENG)",255931,300186468,"COL","CIV","COL",2
"794",2014,"19 Jun 2014 - 16:00","Group D","Arena de Sao Paulo","Sao Paulo","Uruguay",2,1,"England",NA,62575,1,0,"Carlos VELASCO CARBALLO (ESP)","ALONSO FERNANDEZ Roberto (ESP)","YUSTE Juan (ESP)",255931,300186486,"URU","ENG","URU",2
"795",2014,"19 Jun 2014 - 19:00","Group C","Estadio das Dunas","Natal","Japan",0,0,"Greece",NA,39485,0,0,"AGUILAR Joel (SLV)","TORRES William (SLV)","ZUMBA Juan (SLV)",255931,300186454,"JPN","GRE","Tie",0
"796",2014,"20 Jun 2014 - 13:00","Group D","Arena Pernambuco","Recife","Italy",0,1,"Costa Rica",NA,40285,0,1,"OSSES Enrique (CHI)","ASTROZA Carlos (CHI)","ROMAN Sergio (CHI)",255931,300186500,"ITA","CRC","CRC",1
"797",2014,"20 Jun 2014 - 16:00","Group E","Arena Fonte Nova","Salvador","Switzerland",2,5,"France",NA,51003,0,3,"Bj�rn KUIPERS (NED)","Sander VAN ROEKEL (NED)","Erwin ZEINSTRA (NED)",255931,300186514,"SUI","FRA","FRA",5
"798",2014,"20 Jun 2014 - 19:00","Group E","Arena da Baixada","Curitiba","Honduras",1,2,"Ecuador",NA,39224,1,1,"Ben WILLIAMS (AUS)","CREAM Matthew (AUS)","ANAZ Hakan (AUS)",255931,300186463,"HON","ECU","ECU",2
"799",2014,"21 Jun 2014 - 13:00","Group F","Estadio Mineirao","Belo Horizonte","Argentina",1,0,"IR Iran",NA,57698,0,0,"MAZIC Milorad (SRB)","RISTIC Milovan (SRB)","DJURDJEVIC Dalibor (SRB)",255931,300186466,"ARG","IRN","ARG",1
"800",2014,"21 Jun 2014 - 16:00","Group G","Estadio Castelao","Fortaleza","Germany",2,2,"Ghana",NA,59621,0,0,"RICCI Sandro (BRA)","DE CARVALHO Emerson (BRA)","VAN GASSE Marcelo (BRA)",255931,300186493,"GER","GHA","Tie",2
"801",2014,"21 Jun 2014 - 18:00","Group F","Arena Pantanal","Cuiaba","Nigeria",1,0,"Bosnia and Herzegovina",NA,40499,1,0,"Peter O'LEARY (NZL)","HINTZ Jan Hendrik (NZL)","RULE Mark (NZL)",255931,300186511,"NGA","BIH","NGA",1
"802",2014,"22 Jun 2014 - 13:00","Group H","Estadio do Maracana","Rio De Janeiro","Belgium",1,0,"Russia",NA,73819,0,0,"BRYCH Felix (GER)","BORSCH Mark (GER)","LUPP Stefan (GER)",255931,300186481,"BEL","RUS","BEL",1
"803",2014,"22 Jun 2014 - 16:00","Group H","Estadio Beira-Rio","Porto Alegre","Korea Republic",2,4,"Algeria",NA,42732,0,3,"ROLDAN Wilmar (COL)","DIAZ Eduardo (COL)","LESCANO Christian (ECU)",255931,300186495,"KOR","ALG","ALG",4
"804",2014,"22 Jun 2014 - 18:00","Group G","Arena Amazonia","Manaus","USA",2,2,"Portugal",NA,40123,0,1,"PITANA Nestor (ARG)","MAIDANA Hernan (ARG)","BELATTI Juan Pablo (ARG)",255931,300186483,"USA","POR","Tie",2
"805",2014,"23 Jun 2014 - 13:00","Group B","Arena da Baixada","Curitiba","Australia",0,3,"Spain",NA,39375,0,1,"SHUKRALLA Nawaf (BHR)","TULEFAT Yaser (BHR)","SALEH Ebrahim (BHR)",255931,300186467,"AUS","ESP","ESP",3
"806",2014,"23 Jun 2014 - 13:00","Group B","Arena de Sao Paulo","Sao Paulo","Netherlands",2,0,"Chile",NA,62996,0,0,"Bakary GASSAMA (GAM)","MENKOUANDE Evarist (CMR)","KABANDA Felicien (RWA)",255931,300186470,"NED","CHI","NED",2
"807",2014,"23 Jun 2014 - 17:00","Group A","Estadio Nacional","Brasilia","Cameroon",1,4,"Brazil",NA,69112,1,2,"ERIKSSON Jonas (SWE)","KLASENIUS Mathias (SWE)","WARNMARK Daniel (SWE)",255931,300186472,"CMR","BRA","BRA",4
"808",2014,"23 Jun 2014 - 17:00","Group A","Arena Pernambuco","Recife","Croatia",1,3,"Mexico",NA,41212,0,0,"Ravshan IRMATOV (UZB)","RASULOV Abduxamidullo (UZB)","KOCHKAROV Bakhadyr (KGZ)",255931,300186452,"CRO","MEX","MEX",3
"809",2014,"24 Jun 2014 - 13:00","Group D","Estadio das Dunas","Natal","Italy",0,1,"Uruguay",NA,39706,0,0,"RODRIGUEZ Marco (MEX)","TORRENTERA Marvin (MEX)","QUINTERO Marcos (MEX)",255931,300186465,"ITA","URU","URU",1
"810",2014,"24 Jun 2014 - 13:00","Group D","Estadio Mineirao","Belo Horizonte","Costa Rica",0,0,"England",NA,57823,0,0,"HAIMOUDI Djamel (ALG)","ACHIK Redouane (MAR)","ECZEIALI Abdelhak (ALG)",255931,300186484,"CRC","ENG","Tie",0
"811",2014,"24 Jun 2014 - 16:00","Group C","Arena Pantanal","Cuiaba","Japan",1,4,"Colombia",NA,40340,1,1,"PROENCA Pedro (POR)","MIRANDA Bertino (POR)","TRIGO Jose (POR)",255931,300186457,"JPN","COL","COL",4
"812",2014,"24 Jun 2014 - 17:00","Group C","Estadio Castelao","Fortaleza","Greece",2,1,"Cote d'Ivore",NA,59095,1,0,"VERA Carlos (ECU)","LESCANO Christian (ECU)","ROMERO Byron (ECU)",255931,300186455,"GRE","CIV","GRE",2
"813",2014,"25 Jun 2014 - 13:00","Group F","Estadio Beira-Rio","Porto Alegre","Nigeria",2,3,"Argentina",NA,43285,1,2,"Nicola RIZZOLI (ITA)","Renato FAVERANI (ITA)","Andrea STEFANI (ITA)",255931,300186458,"NGA","ARG","ARG",3
"814",2014,"25 Jun 2014 - 13:00","Group F","Arena Fonte Nova","Salvador","Bosnia and Herzegovina",3,1,"IR Iran",NA,48011,1,0,"Carlos VELASCO CARBALLO (ESP)","ALONSO FERNANDEZ Roberto (ESP)","YUSTE Juan (ESP)",255931,300186464,"BIH","IRN","BIH",3
"815",2014,"25 Jun 2014 - 16:00","Group E","Arena Amazonia","Manaus","Honduras",0,3,"Switzerland",NA,40322,0,2,"PITANA Nestor (ARG)","MAIDANA Hernan (ARG)","BELATTI Juan Pablo (ARG)",255931,300186482,"HON","SUI","SUI",3
"816",2014,"25 Jun 2014 - 17:00","Group E","Estadio do Maracana","Rio De Janeiro","Ecuador",0,0,"France",NA,73749,0,0,"Noumandiez DOUE (CIV)","YEO Songuifolo (CIV)","BIRUMUSHAHU Jean Claude (BDI)",255931,300186515,"ECU","FRA","Tie",0
"817",2014,"26 Jun 2014 - 13:00","Group G","Arena Pernambuco","Recife","USA",0,1,"Germany",NA,41876,0,0,"Ravshan IRMATOV (UZB)","RASULOV Abduxamidullo (UZB)","KOCHKAROV Bakhadyr (KGZ)",255931,300186469,"USA","GER","GER",1
"818",2014,"26 Jun 2014 - 13:00","Group G","Estadio Nacional","Brasilia","Portugal",2,1,"Ghana",NA,67540,1,0,"SHUKRALLA Nawaf (BHR)","TULEFAT Yaser (BHR)","SALEH Ebrahim (BHR)",255931,300186476,"POR","GHA","POR",2
"819",2014,"26 Jun 2014 - 17:00","Group H","Arena de Sao Paulo","Sao Paulo","Korea Republic",0,1,"Belgium",NA,61397,0,0,"Ben WILLIAMS (AUS)","CREAM Matthew (AUS)","ANAZ Hakan (AUS)",255931,300186480,"KOR","BEL","BEL",1
"820",2014,"26 Jun 2014 - 17:00","Group H","Arena da Baixada","Curitiba","Algeria",1,1,"Russia",NA,39311,0,1,"C�neyt �AKIR (TUR)","DURAN Bahattin (TUR)","ONGUN Tarik (TUR)",255931,300186506,"ALG","RUS","Tie",1
"821",2014,"28 Jun 2014 - 13:00","Round of 16","Estadio Mineirao","Belo Horizonte","Brazil",3,2,"Chile","Brazil win on penalties (3 - 2)",57714,0,0,"WEBB Howard (ENG)","MULLARKEY Michael (ENG)","Darren CANN (ENG)",255951,300186487,"BRA","CHI","BRA",3
"822",2014,"28 Jun 2014 - 17:00","Round of 16","Estadio do Maracana","Rio De Janeiro","Colombia",2,0,"Uruguay",NA,73804,1,0,"Bj�rn KUIPERS (NED)","Sander VAN ROEKEL (NED)","Erwin ZEINSTRA (NED)",255951,300186491,"COL","URU","COL",2
"823",2014,"30 Jun 2014 - 13:00","Round of 16","Estadio Nacional","Brasilia","France",2,0,"Nigeria",NA,67882,0,0,"GEIGER Mark (USA)","HURD Sean (USA)","FLECZEER Joe (CAN)",255951,300186462,"FRA","NGA","FRA",2
"824",2014,"30 Jun 2014 - 17:00","Round of 16","Estadio Beira-Rio","Porto Alegre","Germany",2,1,"Algeria","Germany win after extra time",NA,0,0,"RICCI Sandro (BRA)","DE CARVALHO Emerson (BRA)","VAN GASSE Marcelo (BRA)",255951,300186460,"GER","ALG","GER",2
"825",2014,"04 Jul 2014 - 17:00","Quarter-finals","Estadio Castelao","Fortaleza","Brazil",2,1,"Colombia",NA,60342,1,0,"Carlos VELASCO CARBALLO (ESP)","ALONSO FERNANDEZ Roberto (ESP)","YUSTE Juan (ESP)",255953,300186461,"BRA","COL","BRA",2
"826",2014,"04 Jul 2014 - 13:00","Quarter-finals","Estadio do Maracana","Rio De Janeiro","France",0,1,"Germany",NA,74240,0,1,"PITANA Nestor (ARG)","MAIDANA Hernan (ARG)","BELATTI Juan Pablo (ARG)",255953,300186485,"FRA","GER","GER",1
"827",2014,"08 Jul 2014 - 17:00","Semi-finals","Estadio Mineirao","Belo Horizonte","Brazil",1,7,"Germany",NA,58141,0,5,"RODRIGUEZ Marco (MEX)","TORRENTERA Marvin (MEX)","QUINTERO Marcos (MEX)",255955,300186474,"BRA","GER","GER",7
"828",2014,"12 Jul 2014 - 17:00","Play-off for third place","Estadio Nacional","Brasilia","Brazil",0,3,"Netherlands",NA,68034,0,2,"HAIMOUDI Djamel (ALG)","ACHIK Redouane (MAR)","ECZEIALI Abdelhak (ALG)",255957,300186502,"BRA","NED","NED",3
"829",2014,"13 Jul 2014 - 16:00","Final","Estadio do Maracana","Rio De Janeiro","Germany",1,0,"Argentina","Germany win after extra time",74738,0,0,"Nicola RIZZOLI (ITA)","Renato FAVERANI (ITA)","Andrea STEFANI (ITA)",255959,300186501,"GER","ARG","GER",1
"830",2014,"09 Jul 2014 - 17:00","Semi-finals","Arena de Sao Paulo","Sao Paulo","Netherlands",2,4,"Argentina","Argentina win on penalties (2 - 4)",63267,0,0,"C�neyt �AKIR (TUR)","DURAN Bahattin (TUR)","ONGUN Tarik (TUR)",255955,300186490,"NED","ARG","ARG",4
"831",2014,"05 Jul 2014 - 17:00","Quarter-finals","Arena Fonte Nova","Salvador","Netherlands",4,3,"Costa Rica","Netherlands win on penalties (4 - 3)",51179,0,0,"Ravshan IRMATOV (UZB)","RASULOV Abduxamidullo (UZB)","KOCHKAROV Bakhadyr (KGZ)",255953,300186488,"NED","CRC","NED",4
